2026-07-21 16:26:12 4997188230 samples/HG002/fiberseq.ONT.all.fire.coverage.bw
2026-07-21 16:26:31 6904434391 samples/HG002/fiberseq.ONT.all.linker.coverage.bw
2026-07-21 16:26:55 6950195993 samples/HG002/fiberseq.ONT.all.nucleosome.coverage.bw
2026-07-21 16:27:20 5288900488 samples/HG002/fiberseq.ONT.all.percent.accessible.bw
2026-07-18 18:50:37 7304607803 samples/HG002/fiberseq.ONT.hap1.modbed.gz
2026-07-18 18:50:38    2307175 samples/HG002/fiberseq.ONT.hap1.modbed.gz.tbi
2026-07-18 18:50:37 7815788475 samples/HG002/fiberseq.ONT.hap2.modbed.gz
2026-07-18 18:50:38    2464135 samples/HG002/fiberseq.ONT.hap2.modbed.gz.tbi
2026-07-21 16:30:15 2281993124 samples/HG002/fiberseq.PacBio.all.fire.coverage.bw
2026-07-21 16:30:27 3163091504 samples/HG002/fiberseq.PacBio.all.linker.coverage.bw
2026-07-21 16:30:41 3246530821 samples/HG002/fiberseq.PacBio.all.nucleosome.coverage.bw
2026-07-21 16:30:56 2400289722 samples/HG002/fiberseq.PacBio.all.percent.accessible.bw
2026-07-18 18:46:07 5552055501 samples/HG002/fiberseq.PacBio.hap1.modbed.gz
2026-07-18 18:46:07    1624435 samples/HG002/fiberseq.PacBio.hap1.modbed.gz.tbi
2026-07-18 18:46:07 5759535453 samples/HG002/fiberseq.PacBio.hap2.modbed.gz
2026-07-18 18:46:07    1678510 samples/HG002/fiberseq.PacBio.hap2.modbed.gz.tbi
2026-04-29 20:23:10 1610938489 samples/HG002/hap1_vs_chm13.gz
2026-04-29 20:23:36     104115 samples/HG002/hap1_vs_chm13.gz.tbi
2026-04-29 20:23:02 1603540206 samples/HG002/hap1_vs_hg38.gz
2026-04-29 20:23:29     116307 samples/HG002/hap1_vs_hg38.gz.tbi
2026-04-29 20:23:41 1681723528 samples/HG002/hap2_vs_chm13.gz
2026-04-29 20:24:09     109192 samples/HG002/hap2_vs_chm13.gz.tbi
2026-04-29 20:23:33 1671966290 samples/HG002/hap2_vs_hg38.gz
2026-04-29 20:24:00     117427 samples/HG002/hap2_vs_hg38.gz.tbi
2026-08-02 13:41:51 6544307332 samples/HG002/hg38.hic
2026-01-20 13:39:35  283129634 samples/HG002/methylation.PacBio.hap1.methylc.gz
